"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"05.08.2013","Mon","0.11860","0.15033","0.18603","0.22699","0.26540","0.39550","0.66639"
"06.08.2013","Tue","0.11960","0.15033","0.18503","0.22699","0.26640","0.39550","0.66539"
"07.08.2013","Wed","0.11980","0.14983","0.18503","0.22699","0.26640","0.39550","0.66539"
"08.08.2013","Thu","0.12070","0.15100","0.18503","0.22699","0.26470","0.39500","0.66489"
"09.08.2013","Fri","0.11960","0.15033","0.18456","0.22672","0.26470","0.39450","0.66489"
"12.08.2013","Mon","0.11980","0.14983","0.18456","0.22672","0.26470","0.39550","0.66510"
"13.08.2013","Tue","0.11890","0.14983","0.18406","0.22622","0.26420","0.39550","0.66460"
"14.08.2013","Wed","0.11830","0.14983","0.18406","0.22622","0.26320","0.39550","0.66760"
"15.08.2013","Thu","0.11780","0.14883","0.18406","0.22622","0.26320","0.39450","0.66760"
"16.08.2013","Fri","0.11760","0.14883","0.18406","0.22622","0.26410","0.39450","0.66760"
"19.08.2013","Mon","0.11650","0.14833","0.18356","0.22622","0.26310","0.39450","0.66832"
"20.08.2013","Tue","0.11620","0.14883","0.18286","0.22522","0.26210","0.39450","0.66710"
"21.08.2013","Wed","0.11530","0.14883","0.18336","0.22572","0.26210","0.39450","0.66610"
"22.08.2013","Thu","0.11570","0.14833","0.18406","0.22572","0.26210","0.39650","0.67310"
"23.08.2013","Fri","0.11680","0.14833","0.18406","0.22572","0.26210","0.39600","0.67560"
"27.08.2013","Tue","0.11730","0.14833","0.18256","0.22572","0.25940","0.39350","0.66810"
"28.08.2013","Wed","0.11800","0.14833","0.18206","0.22572","0.26050","0.39300","0.66760"
"29.08.2013","Thu","0.11700","0.14883","0.18256","0.22572","0.26120","0.39300","0.66710"
"30.08.2013","Fri","0.11630","0.14783","0.18206","0.22522","0.25950","0.39300","0.66710"
"02.09.2013","Mon","0.11630","0.14783","0.18256","0.22522","0.25950","0.39350","0.66810"
"03.09.2013","Tue","0.11530","0.14783","0.18206","0.22522","0.25950","0.39350","0.66910"
"04.09.2013","Wed","0.11580","0.14783","0.18170","0.22446","0.25900","0.39240","0.66810"
"05.09.2013","Thu","0.11650","0.14797","0.18190","0.22446","0.25810","0.39205","0.67510"
"06.09.2013","Fri","0.11650","0.14747","0.18190","0.22446","0.25640","0.39065","0.67510"
"09.09.2013","Mon","0.11570","0.14837","0.18190","0.22446","0.25590","0.38740","0.66560"
"10.09.2013","Tue","0.11520","0.14747","0.18140","0.22446","0.25590","0.38740","0.66560"
"11.09.2013","Wed","0.11400","0.14547","0.18240","0.22396","0.25440","0.38640","0.66510"
"12.09.2013","Thu","0.11280","0.14607","0.18230","0.22346","0.25440","0.38440","0.66360"
"13.09.2013","Fri","0.11190","0.14297","0.18020","0.22246","0.25390","0.38340","0.66360"
"16.09.2013","Mon","0.11300","0.14185","0.17925","0.22150","0.25185","0.37990","0.65610"
"17.09.2013","Tue","0.11150","0.14000","0.18050","0.22050","0.25195","0.37640","0.65160"
"18.09.2013","Wed","0.11150","0.14000","0.18000","0.22050","0.25245","0.37890","0.65010"
"19.09.2013","Thu","0.11140","0.13950","0.17925","0.21800","0.25020","0.37440","0.63860"
"20.09.2013","Fri","0.11190","0.14015","0.17950","0.21825","0.24960","0.37340","0.63860"
"23.09.2013","Mon","0.11140","0.14000","0.17885","0.21875","0.25060","0.37250","0.63760"
"24.09.2013","Tue","0.11050","0.13950","0.17980","0.21900","0.25020","0.36950","0.63510"
"25.09.2013","Wed","0.11110","0.13950","0.17905","0.21800","0.24760","0.36850","0.63310"
"26.09.2013","Thu","0.11040","0.13950","0.17905","0.21800","0.24810","0.36750","0.63110"
"27.09.2013","Fri","0.10930","0.13940","0.17965","0.21650","0.24835","0.36650","0.62610"
"30.09.2013","Mon","0.10520","0.13920","0.17885","0.21650","0.24885","0.36850","0.62940"
"01.10.2013","Tue","0.10500","0.13800","0.17800","0.21600","0.24585","0.36750","0.62665"
"02.10.2013","Wed","0.10510","0.13660","0.17575","0.21450","0.24435","0.36675","0.62315"
"03.10.2013","Thu","0.10320","0.13555","0.17430","0.21325","0.24285","0.36550","0.62265"
"04.10.2013","Fri","0.10130","0.13525","0.17330","0.21300","0.24285","0.36500","0.61860"
"07.10.2013","Mon","0.10220","0.13710","0.17380","0.21400","0.24335","0.36575","0.62085"
"08.10.2013","Tue","0.10180","0.13765","0.17400","0.21550","0.24360","0.36615","0.62335"
"09.10.2013","Wed","0.10220","0.13930","0.17725","0.21725","0.24560","0.36865","0.63110"
"10.10.2013","Thu","0.10650","0.13880","0.17400","0.21450","0.24310","0.36615","0.62710"
"11.10.2013","Fri","0.10380","0.13950","0.17400","0.21525","0.24360","0.36340","0.62760"
"14.10.2013","Mon","0.10380","0.14190","0.17550","0.21575","0.24580","0.36440","0.63160"
"15.10.2013","Tue","0.10480","0.13940","0.17375","0.21375","0.24355","0.36340","0.62910"
"16.10.2013","Wed","0.10690","0.13925","0.17550","0.21625","0.24605","0.36440","0.62960"
"17.10.2013","Thu","0.10770","0.13580","0.17250","0.21250","0.24205","0.35940","0.62010"
"18.10.2013","Fri","0.10900","0.13575","0.17200","0.21075","0.24055","0.35990","0.61410"
"21.10.2013","Mon","0.10660","0.13740","0.17000","0.21000","0.23860","0.35840","0.61310"
"22.10.2013","Tue","0.10510","0.13785","0.17000","0.20975","0.23835","0.35840","0.61260"
"23.10.2013","Wed","0.10510","0.13890","0.17020","0.20975","0.23835","0.35570","0.60860"
"24.10.2013","Thu","0.10260","0.13300","0.17100","0.20960","0.23810","0.35620","0.60660"
"25.10.2013","Fri","0.10240","0.13350","0.16860","0.20900","0.23685","0.35390","0.60570"
"28.10.2013","Mon","0.10330","0.13580","0.16810","0.20835","0.23585","0.35380","0.60560"
"29.10.2013","Tue","0.10350","0.13480","0.16800","0.20925","0.23745","0.35540","0.60510"
"30.10.2013","Wed","0.10240","0.13235","0.16800","0.21140","0.24190","0.35490","0.60360"
"31.10.2013","Thu","0.10370","0.13025","0.16800","0.21160","0.24200","0.35490","0.60260"
"01.11.2013","Fri","0.09990","0.13040","0.16850","0.20990","0.23775","0.35350","0.60160"
"04.11.2013","Mon","0.10140","0.13255","0.16850","0.20975","0.23810","0.35275","0.59710"
"05.11.2013","Tue","0.10240","0.13280","0.16850","0.20885","0.23770","0.35160","0.59610"
"06.11.2013","Wed","0.10230","0.12725","0.16850","0.20895","0.23865","0.35375","0.59750"
"07.11.2013","Thu","0.10170","0.12715","0.16750","0.20795","0.23890","0.35425","0.59700"
"08.11.2013","Fri","0.10210","0.12715","0.16850","0.20775","0.23940","0.35450","0.59475"
"11.11.2013","Mon","0.10210","0.13130","0.16850","0.20730","0.23925","0.35460","0.59500"
"12.11.2013","Tue","0.10060","0.12650","0.16850","0.20755","0.23925","0.35485","0.59050"
"13.11.2013","Wed","0.10120","0.12750","0.16770","0.20725","0.24060","0.35540","0.59160"
"14.11.2013","Thu","0.10170","0.12750","0.16750","0.20700","0.23845","0.35350","0.58810"
"15.11.2013","Fri","0.10490","0.12925","0.16750","0.20700","0.23810","0.35140","0.58410"
"18.11.2013","Mon","0.10630","0.13025","0.16800","0.20840","0.23735","0.35140","0.58510"
"19.11.2013","Tue","0.10370","0.12900","0.16700","0.20940","0.23910","0.35190","0.58460"
"20.11.2013","Wed","0.10360","0.12900","0.16650","0.20825","0.23810","0.34990","0.58410"
"21.11.2013","Thu","0.10310","0.12875","0.16600","0.20715","0.23760","0.34690","0.57560"
"22.11.2013","Fri","0.10280","0.12875","0.16550","0.20615","0.23660","0.34590","0.57410"
"25.11.2013","Mon","0.10410","0.12825","0.16400","0.20475","0.23585","0.34490","0.57360"
"26.11.2013","Tue","0.10330","0.13015","0.16400","0.20500","0.23660","0.34410","0.57560"
"27.11.2013","Wed","0.10290","0.13195","0.16500","0.20505","0.23760","0.34600","0.57810"
"28.11.2013","Thu","0.10290","0.12965","0.16875","0.20650","0.23910","0.34550","0.57800"
"29.11.2013","Fri","0.10470","0.12790","0.16825","0.20700","0.23910","0.34680","0.57800"
"02.12.2013","Mon","0.10100","0.12650","0.16825","0.21050","0.23885","0.34630","0.57700"
"03.12.2013","Tue","0.10260","0.12700","0.16750","0.20975","0.24130","0.34450","0.57570"
"04.12.2013","Wed","0.10250","0.12735","0.16850","0.21000","0.24185","0.34450","0.57670"
"05.12.2013","Thu","0.10300","0.12790","0.16785","0.21000","0.24160","0.34600","0.57720"
"06.12.2013","Fri","0.10410","0.12760","0.16950","0.21150","0.24085","0.34450","0.57670"
"09.12.2013","Mon","0.10370","0.12650","0.17060","0.21275","0.24260","0.34200","0.57360"
"10.12.2013","Tue","0.10210","0.12720","0.16935","0.21500","0.24185","0.34400","0.57330"
"11.12.2013","Wed","0.10150","0.12895","0.16735","0.21400","0.24385","0.34380","0.57430"
"12.12.2013","Thu","0.10130","0.12615","0.16660","0.21400","0.24285","0.34410","0.57630"
"13.12.2013","Fri","0.10000","0.12625","0.16400","0.21375","0.24385","0.34540","0.58060"
"16.12.2013","Mon","0.10170","0.12425","0.16500","0.21325","0.24285","0.34540","0.57960"
"17.12.2013","Tue","0.10180","0.12450","0.16630","0.21325","0.24435","0.34790","0.58060"
"18.12.2013","Wed","0.10210","0.12740","0.16680","0.21405","0.24510","0.34690","0.57810"
"19.12.2013","Thu","0.10200","0.12675","0.16450","0.21450","0.24585","0.34790","0.58060"
"20.12.2013","Fri","0.10180","0.12675","0.16400","0.21525","0.24835","0.35040","0.58410"
"23.12.2013","Mon","0.10110","0.12900","0.16460","0.21275","0.24585","0.34940","0.58360"
"24.12.2013","Tue","0.10070","0.13055","0.16700","0.21280","0.24685","0.34940","0.58360"
"27.12.2013","Fri","0.09600","0.12810","0.16900","0.21205","0.24660","0.34900","0.58310"
"30.12.2013","Mon","0.09600","0.12805","0.17020","0.21275","0.24660","0.34850","0.58310"
"31.12.2013","Tue","0.07950","0.12930","0.16770","0.21275","0.24610","0.34800","0.58310"
"02.01.2014","Thu","0.09560","0.12930","0.16830","0.21250","0.24285","0.34640","0.58260"
"03.01.2014","Fri","0.09500","0.12445","0.16470","0.20995","0.23985","0.34520","0.58460"
"06.01.2014","Mon","0.09450","0.12250","0.16250","0.20825","0.23935","0.34450","0.58540"
"07.01.2014","Tue","0.09260","0.12620","0.16150","0.20820","0.24210","0.34470","0.58660"
"08.01.2014","Wed","0.09250","0.12205","0.16100","0.20750","0.24040","0.34520","0.58560"
"09.01.2014","Thu","0.09190","0.12395","0.16030","0.20830","0.24165","0.34390","0.58460"
"10.01.2014","Fri","0.09180","0.12150","0.16040","0.20865","0.24165","0.34440","0.58260"
"13.01.2014","Mon","0.09210","0.12575","0.16000","0.20775","0.23890","0.33840","0.57360"
"14.01.2014","Tue","0.09210","0.12490","0.15900","0.20550","0.23675","0.33550","0.56810"
"15.01.2014","Wed","0.09000","0.11925","0.15870","0.20300","0.23785","0.33560","0.57160"
"16.01.2014","Thu","0.08960","0.11825","0.15700","0.20130","0.23635","0.33460","0.57160"
"17.01.2014","Fri","0.08860","0.11995","0.15700","0.20230","0.23660","0.33460","0.57210"
"20.01.2014","Mon","0.08860","0.11800","0.15700","0.20210","0.23710","0.33410","0.57210"
"21.01.2014","Tue","0.08960","0.12000","0.15700","0.20235","0.23660","0.33410","0.57260"
"22.01.2014","Wed","0.09010","0.11800","0.15800","0.20435","0.23710","0.33410","0.57110"
"23.01.2014","Thu","0.08980","0.12105","0.15800","0.20435","0.23860","0.33500","0.57250"
"24.01.2014","Fri","0.08870","0.11775","0.16120","0.20325","0.23535","0.33350","0.57210"
"27.01.2014","Mon","0.08660","0.11800","0.15850","0.20050","0.23610","0.33250","0.57100"
"28.01.2014","Tue","0.08510","0.12200","0.15900","0.19915","0.23610","0.33200","0.57100"
"29.01.2014","Wed","0.08470","0.12495","0.15950","0.19865","0.23560","0.33350","0.57040"
"30.01.2014","Thu","0.08500","0.12390","0.15850","0.20040","0.23760","0.33700","0.56940"
"31.01.2014","Fri","0.08620","0.12215","0.15650","0.19905","0.23660","0.33630","0.56540"
"03.02.2014","Mon","0.08550","0.12075","0.15710","0.19975","0.23560","0.33350","0.56290"
"04.02.2014","Tue","0.08500","0.11985","0.15750","0.20000","0.23645","0.33330","0.56170"
"05.02.2014","Wed","0.08500","0.11975","0.15750","0.19850","0.23635","0.33300","0.55940"
"06.02.2014","Thu","0.08500","0.11925","0.15650","0.19910","0.23685","0.33310","0.55790"
"07.02.2014","Fri","0.08560","0.12175","0.15550","0.19660","0.23385","0.33110","0.55840"
"10.02.2014","Mon","0.08560","0.11950","0.15475","0.19550","0.23385","0.32910","0.55090"
"11.02.2014","Tue","0.08500","0.11875","0.15425","0.19760","0.23660","0.33200","0.55330"
"12.02.2014","Wed","0.08650","0.11900","0.15350","0.19735","0.23610","0.33100","0.55380"
"13.02.2014","Thu","0.08600","0.11925","0.15450","0.19710","0.23585","0.33100","0.55230"
"14.02.2014","Fri","0.08560","0.11800","0.15450","0.19880","0.23585","0.32900","0.55080"
"17.02.2014","Mon","0.08560","0.11650","0.15350","0.19450","0.23510","0.33000","0.55230"
"18.02.2014","Tue","0.08400","0.11800","0.15400","0.19420","0.23455","0.32970","0.55330"
"19.02.2014","Wed","0.08610","0.11800","0.15450","0.19425","0.23360","0.32900","0.55330"
"20.02.2014","Thu","0.08650","0.12000","0.15550","0.19695","0.23560","0.32950","0.55380"
"21.02.2014","Fri","0.08650","0.11725","0.15550","0.19595","0.23485","0.33050","0.55530"
"24.02.2014","Mon","0.08740","0.12090","0.15450","0.19470","0.23435","0.33050","0.55330"
"25.02.2014","Tue","0.08760","0.12170","0.15450","0.19400","0.23360","0.33050","0.55330"
"26.02.2014","Wed","0.08820","0.11950","0.15450","0.19450","0.23330","0.32970","0.55050"
"27.02.2014","Thu","0.08870","0.12015","0.15450","0.19590","0.23610","0.33000","0.55230"
"28.02.2014","Fri","0.09000","0.12000","0.15550","0.19750","0.23565","0.33050","0.55330"
"03.03.2014","Mon","0.08780","0.11815","0.15530","0.19605","0.23565","0.33050","0.55380"
"04.03.2014","Tue","0.08830","0.12135","0.15650","0.19650","0.23535","0.33150","0.55200"
"05.03.2014","Wed","0.08790","0.12115","0.15560","0.19670","0.23440","0.33110","0.55060"
"06.03.2014","Thu","0.08760","0.11805","0.15440","0.19550","0.23510","0.33200","0.55200"
"07.03.2014","Fri","0.08770","0.12000","0.15650","0.19695","0.23565","0.33180","0.55200"
"10.03.2014","Mon","0.09010","0.12040","0.15500","0.19925","0.23435","0.33200","0.55520"
"11.03.2014","Tue","0.08850","0.12400","0.15580","0.19855","0.23330","0.33100","0.55520"
"12.03.2014","Wed","0.08890","0.12075","0.15550","0.19925","0.23410","0.33050","0.55520"
"13.03.2014","Thu","0.08790","0.12340","0.15500","0.19855","0.23335","0.33180","0.55700"
"14.03.2014","Fri","0.08780","0.12125","0.15645","0.20075","0.23485","0.33280","0.55700"
"17.03.2014","Mon","0.08860","0.11975","0.15620","0.20020","0.23445","0.33390","0.55710"
"18.03.2014","Tue","0.08850","0.12130","0.15675","0.20070","0.23485","0.33400","0.55720"
"19.03.2014","Wed","0.08900","0.12300","0.15755","0.20000","0.23385","0.32970","0.55550"
"20.03.2014","Thu","0.08850","0.12000","0.15450","0.19675","0.23360","0.33000","0.56000"
"21.03.2014","Fri","0.09050","0.11975","0.15425","0.19675","0.23285","0.33150","0.56410"
"24.03.2014","Mon","0.09030","0.11950","0.15425","0.19400","0.23510","0.33250","0.56410"
"25.03.2014","Tue","0.09040","0.11875","0.15375","0.19300","0.23435","0.32950","0.56160"
"26.03.2014","Wed","0.09030","0.12275","0.15300","0.19360","0.23335","0.32950","0.56210"
"27.03.2014","Thu","0.09080","0.12275","0.15250","0.19675","0.23360","0.32900","0.56160"
"28.03.2014","Fri","0.08990","0.12010","0.15175","0.19640","0.23335","0.32890","0.55860"
"31.03.2014","Mon","0.08550","0.11950","0.15200","0.19325","0.23060","0.32890","0.55810"
"01.04.2014","Tue","0.08840","0.11885","0.15100","0.19075","0.22810","0.32790","0.55360"
"02.04.2014","Wed","0.08740","0.12100","0.15200","0.19150","0.23010","0.32800","0.55510"
"03.04.2014","Thu","0.08810","0.12060","0.15250","0.19275","0.23035","0.32800","0.55510"
"04.04.2014","Fri","0.08840","0.12135","0.15250","0.19125","0.22960","0.32750","0.55560"
"07.04.2014","Mon","0.08650","0.11820","0.15200","0.19250","0.22935","0.32650","0.55210"
"08.04.2014","Tue","0.08850","0.11850","0.15040","0.19030","0.22730","0.32650","0.55300"
"09.04.2014","Wed","0.08860","0.11925","0.15090","0.19030","0.22755","0.32650","0.55300"
"10.04.2014","Thu","0.08850","0.12045","0.15250","0.19190","0.22705","0.32400","0.54850"
"11.04.2014","Fri","0.08700","0.11875","0.15220","0.19185","0.22645","0.32200","0.54600"
"14.04.2014","Mon","0.08700","0.12040","0.15170","0.19230","0.22865","0.32270","0.54650"
"15.04.2014","Tue","0.08800","0.12065","0.15140","0.19200","0.22635","0.32090","0.54550"
"16.04.2014","Wed","0.09070","0.12150","0.15200","0.19300","0.22785","0.32090","0.54650"
"17.04.2014","Thu","0.09050","0.11875","0.15220","0.19290","0.22585","0.31980","0.54650"
"22.04.2014","Tue","0.09150","0.11925","0.15230","0.19350","0.22860","0.32210","0.54830"
"23.04.2014","Wed","0.08980","0.12130","0.15230","0.19300","0.22875","0.32280","0.54830"
"24.04.2014","Thu","0.08890","0.11925","0.15180","0.19210","0.22785","0.32350","0.54950"
"25.04.2014","Fri","0.08970","0.11975","0.15200","0.19250","0.22660","0.32300","0.54950"
"28.04.2014","Mon","0.08950","0.12200","0.15030","0.19010","0.22485","0.32640","0.54950"
"29.04.2014","Tue","0.08820","0.12075","0.15150","0.19350","0.22535","0.32300","0.54900"
"30.04.2014","Wed","0.08760","0.12175","0.15050","0.18925","0.22335","0.32250","0.54900"
"01.05.2014","Thu","0.08800","0.12250","0.15050","0.18900","0.22285","0.32200","0.54750"
"02.05.2014","Fri","0.08850","0.11950","0.15150","0.18975","0.22285","0.32250","0.54700"
"06.05.2014","Tue","0.09050","0.12250","0.15050","0.18925","0.22485","0.32290","0.54360"
"07.05.2014","Wed","0.08910","0.11905","0.15150","0.19125","0.22395","0.32350","0.54360"
"08.05.2014","Thu","0.08850","0.12175","0.15025","0.19175","0.22335","0.32340","0.54210"
"09.05.2014","Fri","0.08860","0.11875","0.15160","0.19125","0.22410","0.32240","0.54020"
"12.05.2014","Mon","0.08940","0.12050","0.15110","0.19225","0.22510","0.32240","0.53770"
"13.05.2014","Tue","0.08980","0.12075","0.15110","0.19225","0.22385","0.32290","0.53920"
"14.05.2014","Wed","0.08790","0.11875","0.15110","0.19000","0.22535","0.32390","0.53710"
"15.05.2014","Thu","0.08930","0.12100","0.15100","0.19025","0.22585","0.32390","0.53460"
"16.05.2014","Fri","0.08840","0.11900","0.14925","0.19075","0.22860","0.32530","0.53460"
"19.05.2014","Mon","0.08750","0.11780","0.14850","0.19120","0.22695","0.32290","0.53460"
"20.05.2014","Tue","0.08790","0.11635","0.14775","0.19095","0.22810","0.32530","0.53460"
"21.05.2014","Wed","0.08800","0.11830","0.14850","0.19350","0.22735","0.32340","0.53360"
"22.05.2014","Thu","0.08830","0.12050","0.15000","0.19250","0.22715","0.32220","0.53410"
"23.05.2014","Fri","0.08770","0.12030","0.15050","0.19250","0.22935","0.32390","0.53540"
"27.05.2014","Tue","0.08840","0.11925","0.15050","0.19350","0.22985","0.32390","0.53540"
"28.05.2014","Wed","0.08850","0.12020","0.15000","0.19320","0.22760","0.32190","0.53540"
"29.05.2014","Thu","0.08750","0.12100","0.15100","0.19350","0.22735","0.32190","0.53440"
"30.05.2014","Fri","0.08660","0.11900","0.15100","0.19075","0.22740","0.32190","0.53440"
"02.06.2014","Mon","0.08900","0.12090","0.15100","0.19050","0.22715","0.32190","0.53450"
"03.06.2014","Tue","0.08800","0.11900","0.15090","0.18940","0.22740","0.32190","0.53500"
"04.06.2014","Wed","0.09000","0.12200","0.15200","0.19175","0.22950","0.32190","0.53400"
"05.06.2014","Thu","0.09250","0.12000","0.15100","0.19075","0.23060","0.32240","0.53450"
"06.06.2014","Fri","0.09090","0.12200","0.15350","0.19375","0.22960","0.32140","0.53350"
"09.06.2014","Mon","0.09010","0.12300","0.15225","0.19175","0.23055","0.32140","0.53510"
"10.06.2014","Tue","0.08930","0.12300","0.15200","0.19175","0.23030","0.32140","0.53660"
"11.06.2014","Wed","0.08880","0.12255","0.15125","0.19125","0.22980","0.32030","0.53960"
